Setp Count,Reward,Steps Time,Time to MaxSetp,Stress,Stress2,Stress3
584,0.20,12,12,6,33,100
550,0.30,11,11,6,4,100
550,0.20,11,11,6,33,100
1183,1.19,24,24,12,9,9
9950,0.04,199,199,100,2,73
667,0.40,13,13,7,33,100
1350,1.29,27,27,14,6,8
1733,0.29,35,35,17,9,100
9950,0.24,199,199,100,4,35
9950,0.34,199,199,100,6,32
383,0.20,8,8,4,17,100
650,0.10,13,13,7,8,100
550,0.10,11,11,6,33,100
9950,0.34,199,199,100,17,83
2634,1.28,53,53,26,2,4
9950,0.24,199,199,100,9,35
9950,0.14,199,199,100,50,139
3200,1.18,64,64,32,8,3
550,0.10,11,11,6,17,100
9950,0.04,199,199,100,8,35
9950,0.14,199,199,100,3,37
766,0.30,15,15,8,17,100
9950,-0.06,199,199,100,9,69
1100,1.59,22,22,11,6,12
9950,0.34,199,199,100,6,60
1134,0.29,23,23,11,7,100
9950,0.14,199,199,100,17,97
2966,1.28,59,59,30,7,4
2184,1.29,44,44,22,6,5
383,0.30,8,8,4,33,100
4300,1.17,86,86,43,5,3
900,0.29,18,18,9,33,100
783,0.20,16,16,8,33,100
200,0.20,4,4,2,17,100
900,0.19,18,18,9,17,100
9950,0.24,199,199,100,3,35
667,0.10,13,13,7,17,100
1750,1.19,35,35,18,6,6
5233,1.57,105,105,52,7,2
934,0.29,19,19,9,5,100
183,0.20,4,4,2,50,100
9300,1.14,186,186,93,4,1
2000,0.29,40,40,20,33,100
367,0.20,7,7,4,17,100
650,0.20,13,13,7,17,100
200,0.00,4,4,2,17,100
450,1.20,9,9,5,4,24
7816,1.35,156,156,78,6,2
467,0.20,9,9,5,50,100
200,0.10,4,4,2,67,100
6350,0.36,127,127,64,7,100
1717,0.29,34,34,17,33,100
950,1.19,19,19,10,7,12
250,0.20,5,5,3,50,100
2016,1.29,40,40,20,4,6
9950,-0.06,199,199,100,4,69
3250,0.38,65,65,33,3,100
4867,1.17,97,97,49,4,2
1067,0.19,21,21,11,33,100
983,1.19,20,20,10,8,11
9950,0.14,199,199,100,1,69
4017,0.08,80,80,40,33,100
9950,0.14,199,199,100,4,37
5433,0.27,109,109,54,4,100
683,0.20,14,14,7,33,100
1217,1.19,24,24,12,2,9
2517,0.28,50,50,25,33,100
9783,1.34,196,196,98,9,1
533,0.20,11,11,5,50,100
6317,1.26,126,126,63,3,2
9950,0.34,199,199,100,3,32
400,1.20,8,8,4,6,27
1350,1.29,27,27,14,3,8
9950,0.04,199,199,100,10,73
9950,0.14,199,199,100,8,37
300,0.30,6,6,3,33,100
4133,1.28,83,83,41,5,3
1550,0.09,31,31,16,7,100
600,0.20,12,12,6,17,100
9734,1.34,195,195,97,1,1
1566,0.19,31,31,16,7,100
3017,0.18,60,60,30,50,100
217,1.20,4,4,2,2,51
366,0.20,7,7,4,50,100
9950,0.14,199,199,100,3,37
9950,0.34,199,199,100,6,32
9950,0.14,199,199,100,10,37
2617,1.18,52,52,26,2,4
3900,1.28,78,78,39,8,3
3450,1.38,69,69,35,7,3
9950,0.44,199,199,100,3,56
400,0.10,8,8,4,17,100
5150,1.37,103,103,52,5,2
9950,0.34,199,199,100,5,32
517,0.20,10,10,5,50,100
9950,0.24,199,199,100,8,64
9950,0.14,199,199,100,2,37
466,0.20,9,9,5,50,100
3700,1.18,74,74,37,8,3
4500,0.27,90,90,45,33,100
717,0.20,14,14,7,50,100
1800,0.29,36,36,18,17,100
5283,0.07,106,106,53,17,100
9950,0.34,199,199,100,9,32
7517,1.25,150,150,75,9,1
9950,0.24,199,199,100,9,64
9950,0.04,199,199,100,8,35
300,0.20,6,6,3,17,100
900,0.19,18,18,9,17,100
250,1.20,5,5,3,3,44
7267,1.26,145,145,73,3,2
833,1.20,17,17,8,8,13
8550,0.25,171,171,86,9,100
500,0.30,10,10,5,17,100
433,0.30,9,9,4,33,100
384,0.20,8,8,4,50,100
1083,0.19,22,22,11,50,100
267,1.30,5,5,3,8,43
9950,0.24,199,199,100,17,90
683,0.20,14,14,7,50,100
533,0.20,11,11,5,33,100
317,0.20,6,6,3,50,100
367,0.20,7,7,4,50,100
300,0.20,6,6,3,7,100
1866,0.29,37,37,19,17,100
6517,1.26,130,130,65,6,2
300,0.20,6,6,3,17,100
9950,0.04,199,199,100,8,73
1100,0.29,22,22,11,7,100
850,0.29,17,17,9,17,100
1250,0.29,25,25,13,17,100
1900,0.29,38,38,19,33,100
350,0.20,7,7,4,7,100
2200,0.29,44,44,22,10,100
9950,0.14,199,199,100,2,37
3883,1.28,78,78,39,8,3
367,0.20,7,7,4,50,100
7833,0.15,157,157,78,17,100
9950,0.24,199,199,100,10,64
9950,0.44,199,199,100,10,30
1400,0.19,28,28,14,33,100
867,1.39,17,17,9,8,14
9950,0.34,199,199,100,17,83
9950,0.04,199,199,100,5,35
8050,1.45,161,161,81,4,2
3283,1.18,66,66,33,3,3
7200,1.26,144,144,72,6,2
284,0.30,6,6,3,33,100
633,0.10,13,13,6,6,100
1383,0.29,28,28,14,10,100
2217,1.49,44,44,22,7,6
9950,0.04,199,199,100,1,35
567,0.20,11,11,6,33,100
5150,0.57,103,103,52,5,100
9950,0.24,199,199,100,33,111
300,0.10,6,6,3,50,100
1533,0.29,31,31,15,7,100
550,0.20,11,11,6,50,100
200,0.10,4,4,2,33,100
6500,0.26,130,130,65,5,100
267,0.20,5,5,3,33,100
466,0.10,9,9,5,50,100
9950,0.04,199,199,100,2,73
7817,0.25,156,156,78,4,100
233,0.10,5,5,2,67,100
4600,0.37,92,92,46,17,100
1384,0.29,28,28,14,2,100
1416,0.09,28,28,14,50,100
250,0.20,5,5,3,33,100
600,0.30,12,12,6,4,100
267,0.20,5,5,3,50,100
9950,0.24,199,199,100,3,35
200,0.00,4,4,2,67,100
5650,0.47,113,113,57,8,100
2967,1.28,59,59,30,3,4
283,0.20,6,6,3,33,100
317,0.20,6,6,3,50,100
9950,0.14,199,199,100,4,37
283,0.10,6,6,3,33,100
350,0.20,7,7,4,33,100
333,0.20,7,7,3,50,100
917,1.19,18,18,9,5,12
800,0.20,16,16,8,4,100
9950,0.04,199,199,100,8,35
9950,0.24,199,199,100,7,64
1450,0.29,29,29,15,17,100
167,1.20,3,3,2,4,66
550,0.40,11,11,6,3,100
4700,0.37,94,94,47,17,100
9950,0.34,199,199,100,9,60
1300,0.19,26,26,13,33,100
283,0.10,6,6,3,7,100
433,0.20,9,9,4,9,100
250,0.20,5,5,3,33,100
3317,0.28,66,66,33,9,100
233,0.20,5,5,2,17,100
9950,0.04,199,199,100,1,35
9950,0.44,199,199,100,9,56
884,0.39,18,18,9,17,100
366,0.20,7,7,4,50,100
9950,-0.06,199,199,100,4,69
9950,-0.06,199,199,100,5,69
1750,1.19,35,35,18,8,6
9950,0.34,199,199,100,4,32
534,1.20,11,11,5,7,21
7250,1.16,145,145,73,9,1
1016,0.09,20,20,10,7,100
1084,0.19,22,22,11,33,100
600,0.20,12,12,6,2,100
266,1.20,5,5,3,3,41
817,0.30,16,16,8,17,100
267,1.20,5,5,3,4,41
9950,0.04,199,199,100,17,104
233,0.20,5,5,2,50,100
767,0.30,15,15,8,17,100
1183,0.19,24,24,12,8,100
1133,0.09,23,23,11,33,100
734,0.20,15,15,7,9,100
1450,0.09,29,29,15,6,100
283,0.20,6,6,3,17,100
1733,0.19,35,35,17,3,100
5400,1.17,108,108,54,8,2
217,0.20,4,4,2,50,100
9950,0.04,199,199,100,8,35
5000,1.37,100,100,50,3,2
1533,0.29,31,31,15,7,100
567,0.10,11,11,6,50,100
500,0.20,10,10,5,17,100
550,0.20,11,11,6,17,100
9950,0.14,199,199,100,6,37
417,0.20,8,8,4,50,100
6216,1.46,124,124,62,1,2
600,0.30,12,12,6,33,100
9950,0.34,199,199,100,8,60
9950,0.24,199,199,100,3,64
284,0.20,6,6,3,17,100
9950,0.04,199,199,100,67,167
233,0.20,5,5,2,50,100
567,0.20,11,11,6,17,100
9500,1.24,190,190,95,6,1
6683,0.26,134,134,67,9,100
583,0.10,12,12,6,1,100
350,0.20,7,7,4,3,100
9950,-0.06,199,199,100,17,110
150,0.10,3,3,2,33,100
2050,1.29,41,41,21,2,6
4684,0.17,94,94,47,9,100
350,0.10,7,7,4,17,100
333,0.20,7,7,3,17,100
3500,1.18,70,70,35,7,3
1900,1.39,38,38,19,2,6
4533,0.17,91,91,45,17,100
2167,1.19,43,43,22,7,5
3883,1.18,78,78,39,4,3
250,0.20,5,5,3,17,100
417,0.30,8,8,4,3,100
9950,0.34,199,199,100,3,32
9950,0.34,199,199,100,6,32
9950,0.04,199,199,100,33,129
9950,0.24,199,199,100,8,35
2717,1.28,54,54,27,2,4
7416,1.46,148,148,74,5,2
9950,0.04,199,199,100,1,35
367,0.10,7,7,4,17,100
1017,0.19,20,20,10,3,100
350,0.20,7,7,4,50,100
9950,0.14,199,199,100,17,97
9266,1.34,185,185,93,3,1
5717,1.17,114,114,57,10,2
3000,0.08,60,60,30,6,100
1900,0.49,38,38,19,5,100
317,0.20,6,6,3,17,100
350,0.20,7,7,4,17,100
366,0.20,7,7,4,33,100
9950,0.24,199,199,100,8,35
784,0.20,16,16,8,33,100
2833,0.28,57,57,28,9,100
9950,0.04,199,199,100,2,35
9950,0.04,199,199,100,9,35
400,0.20,8,8,4,4,100
1450,1.29,29,29,15,7,8
733,1.30,15,15,7,5,16
5000,1.47,100,100,50,4,2
1050,0.29,21,21,11,5,100
2450,1.29,49,49,25,8,5
400,0.20,8,8,4,50,100
4034,1.38,81,81,40,9,3
9950,0.14,199,199,100,3,37
1883,0.19,38,38,19,17,100
4750,0.17,95,95,48,50,100
9950,0.04,199,199,100,8,73
4167,1.38,83,83,42,4,3
333,0.10,7,7,3,33,100
867,0.19,17,17,9,50,100
9950,0.24,199,199,100,10,35
9400,0.34,188,188,94,2,100
2533,0.28,51,51,25,8,100
7383,0.16,148,148,74,4,100
9950,0.44,199,199,100,7,56
9950,0.24,199,199,100,33,111
7384,0.06,148,148,74,5,100
9950,0.24,199,199,100,2,35
533,0.20,11,11,5,50,100
9950,0.44,199,199,100,8,56
9950,0.54,199,199,100,1,28
333,0.20,7,7,3,33,100
184,1.20,4,4,2,10,60
8600,0.25,172,172,86,1,100
216,0.20,4,4,2,50,100
150,0.10,3,3,2,5,100
517,0.20,10,10,5,33,100
4783,0.17,96,96,48,6,100
9950,0.14,199,199,100,6,37
1450,0.19,29,29,15,5,100
2700,1.48,54,54,27,10,5
9950,0.34,199,199,100,5,32
517,0.20,10,10,5,4,100
650,0.10,13,13,7,4,100
5617,0.27,112,112,56,6,100
9950,0.04,199,199,100,17,104
9950,0.44,199,199,100,7,30
333,0.10,7,7,3,33,100
9950,0.04,199,199,100,50,149
350,0.20,7,7,4,50,100
817,0.20,16,16,8,50,100
350,0.20,7,7,4,17,100
383,0.30,8,8,4,33,100
7133,0.46,143,143,71,9,100
9950,0.14,199,199,100,6,69
767,0.30,15,15,8,33,100
400,0.20,8,8,4,17,100
3217,1.18,64,64,32,9,3
9950,0.04,199,199,100,7,35
2900,1.28,58,58,29,7,4
7266,1.16,145,145,73,10,1
9950,0.44,199,199,100,7,30
267,0.20,5,5,3,17,100
333,0.20,7,7,3,33,100
9950,0.04,199,199,100,33,129
9950,0.24,199,199,100,2,35
4334,1.27,87,87,43,10,3
716,0.10,14,14,7,67,100
6200,0.06,124,124,62,10,100
1750,0.29,35,35,18,17,100
200,0.10,4,4,2,67,100
250,0.10,5,5,3,67,100
9950,0.14,199,199,100,17,97
9950,0.14,199,199,100,6,37
534,0.10,11,11,5,33,100
500,0.10,10,10,5,33,100
350,0.20,7,7,4,17,100
9950,0.24,199,199,100,4,35
966,0.19,19,19,10,8,100
2617,0.48,52,52,26,4,100
1033,1.39,21,21,10,2,12
784,1.20,16,16,8,8,14
383,0.20,8,8,4,33,100
483,1.20,10,10,5,3,23
2534,0.08,51,51,25,33,100
600,0.20,12,12,6,7,100
9950,0.14,199,199,100,9,37
283,0.20,6,6,3,33,100
2667,0.48,53,53,27,2,100
283,0.20,6,6,3,33,100
283,0.20,6,6,3,33,100
400,0.20,8,8,4,17,100
8634,1.35,173,173,86,4,1
783,1.30,16,16,8,7,15
917,1.29,18,18,9,6,13
416,0.20,8,8,4,6,100
384,0.20,8,8,4,33,100
2433,0.39,49,49,24,5,100
917,0.19,18,18,9,33,100
9950,0.34,199,199,100,2,32
833,0.19,17,17,8,50,100
9950,0.44,199,199,100,4,30
1000,0.09,20,20,10,67,100
767,0.10,15,15,8,17,100
9950,0.24,199,199,100,2,35
9566,1.54,191,191,96,2,1
9950,0.24,199,199,100,6,35
734,0.20,15,15,7,17,100
1033,0.29,21,21,10,17,100
5283,1.47,106,106,53,7,2
2717,0.28,54,54,27,6,100
983,0.29,20,20,10,9,100
3450,0.38,69,69,35,1,100
6234,1.26,125,125,62,5,2
233,0.20,5,5,2,17,100
9950,0.24,199,199,100,33,111
400,0.20,8,8,4,33,100
2083,1.19,42,42,21,2,5
1767,1.29,35,35,18,9,6
9917,0.34,198,198,99,1,100
9950,0.14,199,199,100,10,69
9950,-0.06,199,199,100,5,69
3833,0.38,77,77,38,4,100
817,0.10,16,16,8,33,100
750,0.20,15,15,8,5,100
9950,0.34,199,199,100,8,32
9950,0.14,199,199,100,9,69
650,0.10,13,13,7,4,100
9950,0.24,199,199,100,4,35
9950,0.04,199,199,100,6,35
9950,0.34,199,199,100,6,32
9950,0.34,199,199,100,4,32
383,0.10,8,8,4,50,100
5650,1.37,113,113,57,3,2
9950,0.14,199,199,100,17,97
6500,0.16,130,130,65,6,100
3800,0.38,76,76,38,17,100
9950,0.14,199,199,100,17,97
9950,0.04,199,199,100,9,73
7217,0.46,144,144,72,3,100
1216,1.19,24,24,12,2,9
9950,0.14,199,199,100,2,69
234,0.10,5,5,2,33,100
1050,0.29,21,21,11,33,100
9950,0.04,199,199,100,7,73
1266,0.19,25,25,13,50,100
9950,0.14,199,199,100,6,69
3167,0.18,63,63,32,5,100
517,0.20,10,10,5,33,100
9950,0.04,199,199,100,17,104
9950,0.24,199,199,100,4,64
333,0.10,7,7,3,17,100
1050,0.29,21,21,11,2,100
6617,0.26,132,132,66,9,100
9950,0.14,199,199,100,50,139
433,0.20,9,9,4,8,100
433,0.00,9,9,4,50,100
2534,0.18,51,51,25,33,100
650,0.10,13,13,7,67,100
2116,0.09,42,42,21,2,100
9950,0.44,199,199,100,7,30
567,0.10,11,11,6,50,100
917,0.29,18,18,9,33,100
5733,0.17,115,115,57,6,100
1800,1.39,36,36,18,4,7
7350,1.46,147,147,74,7,2
9950,0.34,199,199,100,9,60
233,0.20,5,5,2,33,100
9950,0.14,199,199,100,8,69
5484,1.27,110,110,55,5,2
200,0.20,4,4,2,67,100
4933,1.37,99,99,49,5,2
9950,-0.06,199,199,100,17,110
3817,1.48,76,76,38,7,3
933,0.19,19,19,9,17,100
9950,0.14,199,199,100,17,97
