Setp Count,Reward,Steps Time,Time to MaxSetp
9500,0.142999,190,190
533,0.1967999,10.67188,10.67188
1383,0.1916999,27.66406,27.66406
1117,0.1932999,22.33594,22.33594
250,0.09849998,5,5
3267,0.3804019,65.32813,65.32813
5983,0.2640996,119.6719,119.6719
9500,0.2430053,190,190
333,0.2980001,6.664063,6.664063
7234,1.256599,144.6641,144.6641
450,0.09729997,9,9
9500,0.3430057,190,190
8483,0.2491063,169.6719,169.6719
3200,1.380801,64,64
8333,1.249999,166.6641,166.6641
767,0.09539998,15.33594,15.33594
283,1.2983,5.664063,5.664063
1634,1.3902,32.66406,32.66406
266,0.1984,5.335938,5.335938
584,0.1964999,11.66406,11.66406
516,0.1969,10.33594,10.33594
2317,1.386101,46.33594,46.33594
9067,0.1455991,181.3281,181.3281
9500,0.04299907,190,190
9500,0.1429993,190,190
2183,1.2869,43.67188,43.67188
9500,0.2429991,190,190
650,0.1960999,13,13
9500,0.3430025,190,190
267,0.1984,5.328125,5.328125
266,0.0984,5.335938,5.335938
484,0.1971,9.664063,9.664063
300,0.1982,6,6
8933,1.546405,178.6719,178.6719
383,0.1977,7.664063,7.664063
400,0.09759997,8,8
4800,1.2712,96,96
367,0.09779999,7.335938,7.335938
3150,1.381102,63,63
317,-0.001899999,6.328125,6.328125
1100,0.2934003,22,22
1450,1.391301,29,29
6066,1.363603,121.3359,121.3359
9500,0.1429994,190,190
784,0.1952999,15.66406,15.66406
683,0.1958999,13.67188,13.67188
2983,0.3821022,59.66406,59.66406
484,0.1971,9.664063,9.664063
9500,0.04299907,190,190
2166,1.387001,43.33594,43.33594
9500,0.2429998,190,190
9500,0.2430022,190,190
9500,0.1429991,190,190
8317,1.450105,166.3359,166.3359
500,0.197,10,10
250,-0.0015,5,5
7000,0.2580041,140,140
317,0.1981,6.328125,6.328125
950,0.1943,19,19
9200,1.244799,184,184
2816,1.2831,56.33594,56.33594
517,0.1969,10.33594,10.33594
9500,0.1429991,190,190
417,0.1975,8.328125,8.328125
533,0.2968002,10.67188,10.67188
6667,0.05999937,133.3281,133.3281
9500,0.1429991,190,190
9500,0.3430064,190,190
766,0.1953999,15.33594,15.33594
450,0.09729997,9,9
367,0.1978,7.335938,7.335938
6767,1.559404,135.3281,135.3281
9500,0.1429991,190,190
9500,0.2430014,190,190
633,0.2962002,12.67188,12.67188
200,0.09879999,4,4
317,0.09809998,6.328125,6.328125
9500,0.2429994,190,190
5766,1.265399,115.3359,115.3359
267,0.09839998,5.335938,5.335938
5467,1.2672,109.3281,109.3281
4016,0.1758996,80.33594,80.33594
350,0.09789997,7,7
334,0.09799998,6.664063,6.664063
5433,1.467403,108.6719,108.6719
417,0.09749997,8.328125,8.328125
450,0.1973,9,9
9500,0.2430057,190,190
483,1.2971,9.671875,9.671875
3317,1.480102,66.32813,66.32813
183,-0.0011,3.671875,3.671875
9500,0.2429993,190,190
9500,0.1429993,190,190
2800,0.3832021,56,56
9500,0.04299905,190,190
233,-0.0014,4.664063,4.664063
4667,1.372001,93.33594,93.33594
9500,0.1429991,190,190
267,0.1984,5.328125,5.328125
233,0.1986,4.671875,4.671875
9500,0.1429991,190,190
3950,1.2763,79,79
267,0.1984,5.328125,5.328125
4633,0.2722014,92.67188,92.67188
433,-0.0026,8.664063,8.664063
2217,0.1866998,44.33594,44.33594
400,0.09759997,8,8
2267,1.2864,45.32813,45.32813
9500,0.1429991,190,190
9500,0.1429991,190,190
7283,1.356305,145.6719,145.6719
283,0.1983,5.664063,5.664063
9500,0.2430018,190,190
9500,0.2429993,190,190
567,0.1966,11.33594,11.33594
3083,0.2815,61.66406,61.66406
9500,0.3430043,190,190
917,0.09449996,18.33594,18.33594
550,0.09669995,11,11
9500,0.2430054,190,190
1500,0.09099995,30,30
617,0.4963002,12.32813,12.32813
1733,0.2896011,34.67188,34.67188
450,0.1973,9,9
383,0.09769997,7.664063,7.664063
2600,0.2844001,52,52
9500,0.3430056,190,190
9050,0.1456991,181,181
4417,1.2735,88.33594,88.33594
550,0.1966999,11,11
9500,0.1429991,190,190
917,0.1944999,18.32813,18.32813
333,0.198,6.671875,6.671875
3367,-0.02019997,67.32813,67.32813
9500,0.243,190,190
1350,0.09189998,27,27
300,0.09819998,6,6
9500,0.1429991,190,190
9500,0.1429991,190,190
9500,0.2430049,190,190
