Setp Count,Reward,Steps Time,Time to MaxSetp,Stress,Stress2,Stress3
733,0.20,15,15,7,17,100
9950,0.14,199,199,100,1,73
9950,0.24,199,199,100,6,104
284,1.20,6,6,3,7,39
1850,1.39,37,37,19,2,6
9950,0.14,199,199,100,17,64
8450,1.45,169,169,85,3,1
700,0.40,14,14,7,50,100
550,0.20,11,11,6,33,100
833,0.20,17,17,8,17,100
6733,1.36,135,135,67,2,2
634,0.10,13,13,6,2,100
1750,0.39,35,35,18,5,100
9950,0.14,199,199,100,2,73
233,0.00,5,5,2,17,100
1417,1.39,28,28,14,8,8
9950,0.54,199,199,100,1,167
733,0.20,15,15,7,33,100
2100,1.29,42,42,21,8,5
6917,1.46,138,138,69,1,2
4000,1.38,80,80,40,2,3
4650,1.27,93,93,47,2,2
550,0.20,11,11,6,50,100
1916,1.19,38,38,19,1,6
4367,0.37,87,87,44,17,100
1900,1.29,38,38,19,4,6
300,0.00,6,6,3,33,100
9950,-0.06,199,199,100,5,0
1550,0.29,31,31,16,9,100
2883,0.18,58,58,29,2,100
5434,1.27,109,109,54,5,2
7383,0.26,148,148,74,17,100
450,1.20,9,9,5,6,24
7200,1.16,144,144,72,6,1
4533,1.57,91,91,45,4,3
9950,0.24,199,199,100,7,104
1717,1.39,34,34,17,5,7
8033,1.25,161,161,80,5,1
8067,0.35,161,161,81,10,100
217,0.30,4,4,2,50,100
2200,1.39,44,44,22,7,5
3950,1.48,79,79,40,9,3
9950,0.14,199,199,100,1,73
200,0.00,4,4,2,50,100
583,0.10,12,12,6,33,100
5683,1.47,114,114,57,5,2
1917,1.39,38,38,19,2,6
9950,0.44,199,199,100,9,149
8600,1.45,172,172,86,4,1
2867,1.38,57,57,29,1,4
366,0.20,7,7,4,33,100
6900,0.26,138,138,69,17,100
267,0.00,5,5,3,67,100
4483,0.47,90,90,45,4,100
9950,0.24,199,199,100,17,90
9950,0.14,199,199,100,1,69
9950,0.24,199,199,100,4,104
7950,1.35,159,159,80,7,1
9950,0.14,199,199,100,6,73
4767,1.27,95,95,48,6,2
1750,1.29,35,35,18,3,7
400,1.30,8,8,4,2,29
800,0.20,16,16,8,1,100
2333,-0.01,47,47,23,17,100
5434,1.57,109,109,54,9,2
416,0.10,8,8,4,17,100
334,0.00,7,7,3,67,100
9950,0.24,199,199,100,2,104
9950,0.34,199,199,100,8,119
9950,0.04,199,199,100,2,35
9950,0.34,199,199,100,5,129
1466,1.29,29,29,15,9,8
317,0.20,6,6,3,8,100
3133,1.28,63,63,31,5,4
9950,0.14,199,199,100,1,73
2950,1.38,59,59,30,2,4
9950,0.04,199,199,100,9,35
884,0.19,18,18,9,17,100
2850,1.18,57,57,29,5,4
7150,1.36,143,143,72,1,2
150,0.00,3,3,2,33,100
9950,0.04,199,199,100,1,35
9950,0.04,199,199,100,7,35
9950,0.44,199,199,100,8,149
766,0.20,15,15,8,17,100
9950,0.34,199,199,100,17,111
2717,1.18,54,54,27,10,4
850,0.39,17,17,9,6,100
9950,0.24,199,199,100,7,104
2833,1.28,57,57,28,2,4
9950,0.24,199,199,100,10,104
1784,1.59,36,36,18,6,7
933,0.29,19,19,9,33,100
3533,1.28,71,71,35,3,3
400,0.00,8,8,4,2,100
9950,0.04,199,199,100,4,37
9950,0.04,199,199,100,7,37
9950,0.44,199,199,100,9,139
9950,0.24,199,199,100,3,97
350,0.20,7,7,4,17,100
7534,1.35,151,151,75,8,2
933,1.39,19,19,9,1,13
6767,1.16,135,135,68,6,2
4800,1.17,96,96,48,3,2
1033,0.29,21,21,10,17,100
9950,0.24,199,199,100,1,104
1800,1.19,36,36,18,6,6
9950,0.14,199,199,100,2,73
2100,0.19,42,42,21,17,100
317,0.00,6,6,3,1,100
9950,0.24,199,199,100,9,97
7150,1.36,143,143,72,1,2
9950,0.34,199,199,100,6,119
1166,0.29,23,23,12,10,100
9950,0.24,199,199,100,9,104
467,0.20,9,9,5,50,100
9950,0.14,199,199,100,33,60
9950,0.44,199,199,100,8,139
5733,1.27,115,115,57,7,2
9950,0.24,199,199,100,1,104
1634,0.29,33,33,16,33,100
9950,0.14,199,199,100,17,64
1533,-0.01,31,31,15,50,100
2650,0.28,53,53,27,4,100
3617,1.38,72,72,36,6,3
7416,0.06,148,148,74,2,100
367,0.10,7,7,4,17,100
567,0.10,11,11,6,50,100
9950,0.04,199,199,100,4,37
383,0.20,8,8,4,17,100
1117,1.39,22,22,11,8,11
5300,0.37,106,106,53,10,100
9950,0.24,199,199,100,33,83
233,0.10,5,5,2,33,100
1333,0.29,27,27,13,50,100
284,1.20,6,6,3,8,39
9950,0.14,199,199,100,4,73
400,0.20,8,8,4,33,100
6983,0.36,140,140,70,17,100
9950,0.34,199,199,100,3,129
1467,1.49,29,29,15,7,8
1250,0.19,25,25,13,50,100
5566,0.37,111,111,56,17,100
9950,0.04,199,199,100,3,35
1634,-0.01,33,33,16,9,100
6766,0.36,135,135,68,10,100
5267,1.27,105,105,53,5,2
650,0.20,13,13,7,50,100
2567,-0.02,51,51,26,17,100
666,0.10,13,13,7,50,100
9817,1.54,196,196,98,5,1
9417,0.14,188,188,94,17,100
5550,1.27,111,111,56,1,2
9950,0.14,199,199,100,7,69
4933,0.27,99,99,49,33,100
1817,1.29,36,36,18,3,6
9950,0.44,199,199,100,1,149
950,0.29,19,19,10,17,100
8683,1.25,174,174,87,7,1
267,0.10,5,5,3,50,100
2800,0.28,56,56,28,17,100
2750,0.18,55,55,28,5,100
250,1.20,5,5,3,1,44
7550,0.25,151,151,76,4,100
350,0.20,7,7,4,17,100
716,0.10,14,14,7,50,100
9950,0.24,199,199,100,4,97
7384,1.26,148,148,74,7,2
700,0.20,14,14,7,50,100
9950,-0.06,199,199,100,3,0
3166,1.28,63,63,32,3,4
9950,0.14,199,199,100,33,60
8984,1.65,180,180,90,10,1
2966,0.18,59,59,30,9,100
9950,0.14,199,199,100,7,73
9950,-0.06,199,199,100,8,0
1634,0.39,33,33,16,3,100
583,0.20,12,12,6,50,100
417,0.20,8,8,4,2,100
216,0.10,4,4,2,3,100
717,0.20,14,14,7,17,100
9950,0.14,199,199,100,5,73
2883,1.18,58,58,29,2,4
4750,0.27,95,95,48,5,100
2067,1.29,41,41,21,8,6
350,1.20,7,7,4,5,31
2367,0.19,47,47,24,17,100
9950,0.14,199,199,100,9,69
9950,0.24,199,199,100,17,90
400,0.10,8,8,4,67,100
716,1.40,14,14,7,8,17
334,0.10,7,7,3,67,100
366,0.10,7,7,4,67,100
9950,0.24,199,199,100,10,97
7967,1.15,159,159,80,5,1
9950,0.04,199,199,100,67,28
367,0.10,7,7,4,17,100
366,0.10,7,7,4,6,100
517,1.20,10,10,5,10,21
9583,-0.06,192,192,96,1,100
9950,0.14,199,199,100,33,60
3050,1.28,61,61,31,9,4
9950,0.14,199,199,100,33,60
8634,1.25,173,173,86,7,1
1100,1.29,22,22,11,5,10
9950,0.14,199,199,100,3,73
383,0.10,8,8,4,67,100
1517,0.09,30,30,15,7,100
1883,0.39,38,38,19,7,100
9950,-0.06,199,199,100,5,0
567,0.00,11,11,6,33,100
9950,0.24,199,199,100,17,90
4750,1.47,95,95,48,4,3
2400,1.19,48,48,24,7,5
633,0.10,13,13,6,33,100
5800,1.47,116,116,58,5,2
333,0.20,7,7,3,33,100
9950,-0.06,199,199,100,2,0
2367,1.39,47,47,24,6,5
5733,0.27,115,115,57,6,100
250,1.20,5,5,3,4,44
434,0.20,9,9,4,17,100
9950,0.04,199,199,100,4,35
316,0.20,6,6,3,50,100
9950,0.04,199,199,100,4,35
9950,0.14,199,199,100,5,73
3500,0.18,70,70,35,33,100
9950,0.24,199,199,100,10,104
9950,0.04,199,199,100,7,37
9950,0.14,199,199,100,8,73
1700,0.29,34,34,17,17,100
734,1.30,15,15,7,2,16
9950,0.04,199,199,100,6,35
650,0.20,13,13,7,17,100
2816,1.18,56,56,28,3,4
600,0.20,12,12,6,33,100
1034,0.39,21,21,10,33,100
9950,0.24,199,199,100,17,90
9950,0.54,199,199,100,10,167
816,0.10,16,16,8,33,100
9950,0.04,199,199,100,3,35
9950,0.24,199,199,100,3,104
9950,0.24,199,199,100,7,97
634,0.20,13,13,6,5,100
9950,0.04,199,199,100,4,37
9950,0.24,199,199,100,5,97
