Setp Count,Reward,Steps Time,Time to MaxSetp,Stress,Stress2,Stress3
9900,0.04,198,198,99,17,104
1116,0.29,22,22,11,4,100
700,0.10,14,14,7,33,100
9900,0.04,198,198,99,6,35
550,0.10,11,11,6,67,100
3517,0.08,70,70,35,33,100
3117,0.18,62,62,31,5,100
1833,1.39,37,37,18,4,7
8233,1.35,165,165,82,3,1
8467,1.25,169,169,85,9,1
133,0.00,3,3,1,33,100
1784,1.19,36,36,18,10,6
450,0.20,9,9,5,33,100
3783,0.38,76,76,38,17,100
9900,0.24,198,198,99,8,100
6783,0.26,136,136,68,17,100
9250,1.34,185,185,93,7,1
200,0.00,4,4,2,33,100
9900,-0.06,198,198,99,9,69
617,0.20,12,12,6,7,100
5167,0.07,103,103,52,33,100
666,0.10,13,13,7,6,100
1117,0.19,22,22,11,6,100
350,0.00,7,7,4,83,100
4817,1.27,96,96,48,2,2
3116,-0.02,62,62,31,5,100
784,0.20,16,16,8,17,100
3966,-0.02,79,79,40,7,100
2717,0.28,54,54,27,17,100
2433,0.19,49,49,24,9,100
467,0.20,9,9,5,50,100
2717,0.18,54,54,27,33,100
616,0.10,12,12,6,67,100
550,0.10,11,11,6,67,100
9900,0.04,198,198,99,8,35
3217,0.28,64,64,32,33,100
4683,0.37,94,94,47,6,100
1117,0.19,22,22,11,50,100
517,0.20,10,10,5,33,100
3033,0.38,61,61,30,7,100
1217,0.29,24,24,12,33,100
283,0.10,6,6,3,17,100
883,0.29,18,18,9,33,100
2184,0.29,44,44,22,17,100
2500,1.29,50,50,25,7,5
300,0.10,6,6,3,50,100
383,0.20,8,8,4,17,100
533,0.10,11,11,5,17,100
3484,0.18,70,70,35,7,100
316,0.20,6,6,3,33,100
1600,0.09,32,32,16,17,100
9900,0.04,198,198,99,17,104
1050,1.29,21,21,11,6,11
2684,0.48,54,54,27,2,100
9900,0.04,198,198,99,7,35
9900,0.04,198,198,99,9,35
9900,0.04,198,198,99,7,35
216,0.10,4,4,2,50,100
9900,0.14,198,198,99,50,139
1534,0.09,31,31,15,8,100
3500,1.48,70,70,35,4,4
9900,0.14,198,198,99,5,37
9900,0.04,198,198,99,3,35
9900,0.14,198,198,99,17,97
133,0.00,3,3,1,83,100
750,0.10,15,15,8,50,100
4083,0.28,82,82,41,33,100
9900,0.24,198,198,99,3,64
350,0.10,7,7,4,67,100
2234,0.19,45,45,22,17,100
9900,0.24,198,198,99,9,35
283,0.20,6,6,3,17,100
650,0.20,13,13,7,4,100
9900,0.04,198,198,99,8,73
1783,0.29,36,36,18,33,100
8000,1.35,160,160,80,4,1
9900,0.14,198,198,99,33,119
4700,1.27,94,94,47,5,2
3100,0.28,62,62,31,33,100
9900,0.04,198,198,99,6,35
5634,0.17,113,113,56,9,100
4716,1.17,94,94,47,9,2
9900,0.14,198,198,99,4,37
9900,0.04,198,198,99,3,35
4884,1.37,98,98,49,8,2
700,0.20,14,14,7,17,100
300,1.30,6,6,3,6,38
1816,0.09,36,36,18,3,100
1117,1.29,22,22,11,4,10
2983,1.38,60,60,30,2,4
1217,0.19,24,24,12,50,100
733,0.30,15,15,7,8,100
650,0.10,13,13,7,33,100
617,0.20,12,12,6,50,100
4967,0.17,99,99,50,10,100
616,0.20,12,12,6,33,100
1850,1.19,37,37,19,7,6
9900,0.14,198,198,99,7,37
4817,0.37,96,96,48,4,100
8200,1.35,164,164,82,8,1
2750,0.18,55,55,28,3,100
1917,0.19,38,38,19,4,100
2466,1.49,49,49,25,8,5
167,1.30,3,3,2,4,69
850,0.29,17,17,9,33,100
233,0.00,5,5,2,67,100
3517,0.18,70,70,35,17,100
233,0.10,5,5,2,67,100
417,0.20,8,8,4,50,100
9900,0.34,198,198,99,3,32
9900,0.04,198,198,99,17,104
9900,0.04,198,198,99,7,35
5583,0.27,112,112,56,17,100
5367,0.17,107,107,54,50,100
9683,1.24,194,194,97,1,1
1334,0.09,27,27,13,33,100
6900,0.46,138,138,69,6,100
783,1.40,16,16,8,1,15
517,0.10,10,10,5,17,100
1550,1.19,31,31,16,6,7
1350,0.19,27,27,14,8,100
5166,1.27,103,103,52,1,2
1000,1.39,20,20,10,6,12
1850,-0.01,37,37,19,50,100
567,0.20,11,11,6,33,100
750,0.20,15,15,8,33,100
9900,0.04,198,198,99,3,35
3917,1.38,78,78,39,9,3
666,1.20,13,13,7,9,16
2167,0.39,43,43,22,17,100
1000,0.09,20,20,10,17,100
9900,0.04,198,198,99,9,35
4667,0.17,93,93,47,33,100
516,0.20,10,10,5,50,100
1234,1.29,25,25,12,6,9
1183,0.19,24,24,12,33,100
483,0.20,10,10,5,50,100
367,0.20,7,7,4,50,100
3117,1.18,62,62,31,10,3
1333,1.49,27,27,13,6,9
767,0.20,15,15,8,7,100
166,0.10,3,3,2,67,100
367,0.10,7,7,4,2,100
300,0.20,6,6,3,8,100
533,0.20,11,11,5,50,100
7350,0.36,147,147,74,7,100
9900,0.04,198,198,99,5,35
4934,1.37,99,99,49,5,2
3400,1.28,68,68,34,9,3
1516,1.19,30,30,15,2,7
5084,1.47,102,102,51,3,2
3250,1.48,65,65,33,9,4
333,1.30,7,7,3,8,34
4933,1.47,99,99,49,4,3
934,0.19,19,19,9,17,100
183,1.20,4,4,2,7,60
1250,0.29,25,25,13,5,100
1200,0.09,24,24,12,50,100
700,0.30,14,14,7,17,100
6250,1.26,125,125,63,9,2
1133,0.09,23,23,11,50,100
2517,1.18,50,50,25,4,4
9900,0.14,198,198,99,1,37
9900,0.14,198,198,99,3,37
5583,0.07,112,112,56,4,100
2884,1.28,58,58,29,6,4
233,0.00,5,5,2,33,100
1383,0.29,28,28,14,17,100
367,0.30,7,7,4,17,100
950,0.19,19,19,10,17,100
5767,1.47,115,115,58,4,2
5450,0.17,109,109,55,50,100
400,0.20,8,8,4,50,100
250,0.20,5,5,3,50,100
9900,-0.06,198,198,99,5,69
316,0.00,6,6,3,17,100
9900,0.14,198,198,99,8,37
2450,1.59,49,49,25,6,5
1984,1.59,40,40,20,9,7
9900,0.04,198,198,99,7,73
4483,0.37,90,90,45,5,100
9900,0.04,198,198,99,2,35
9900,0.24,198,198,99,1,64
9900,0.34,198,198,99,6,32
4283,1.27,86,86,43,5,3
4167,1.18,83,83,42,9,3
3283,0.28,66,66,33,17,100
467,0.10,9,9,5,17,100
1967,0.19,39,39,20,4,100
9900,0.14,198,198,99,17,97
350,1.20,7,7,4,10,31
3000,1.38,60,60,30,4,4
5483,1.57,110,110,55,3,2
9900,0.14,198,198,99,8,37
9900,0.14,198,198,99,2,37
817,0.10,16,16,8,50,100
2266,1.19,45,45,23,4,5
417,0.10,8,8,4,1,100
9900,0.44,198,198,99,3,30
9900,0.04,198,198,99,3,35
6183,0.16,124,124,62,5,100
350,1.20,7,7,4,10,31
1134,0.29,23,23,11,6,100
1016,0.19,20,20,10,7,100
9900,0.44,198,198,99,8,60
784,1.20,16,16,8,6,14
9900,0.14,198,198,99,5,69
466,0.20,9,9,5,33,100
9434,1.44,189,189,94,2,1
600,1.20,12,12,6,3,18
1000,1.19,20,20,10,5,11
9433,1.14,189,189,94,9,1
8783,0.35,176,176,88,7,100
4234,1.47,85,85,42,2,3
8533,1.35,171,171,85,4,1
483,0.20,10,10,5,17,100
4017,1.28,80,80,40,7,3
583,0.10,12,12,6,17,100
350,1.20,7,7,4,5,31
300,0.10,6,6,3,17,100
550,1.30,11,11,6,4,21
550,0.20,11,11,6,33,100
384,0.20,8,8,4,50,100
583,0.20,12,12,6,17,100
9900,0.14,198,198,99,3,37
183,0.10,4,4,2,67,100
550,0.20,11,11,6,33,100
6967,0.26,139,139,70,17,100
483,1.20,10,10,5,8,23
367,0.20,7,7,4,33,100
3600,0.18,72,72,36,4,100
583,0.30,12,12,6,2,100
9900,0.04,198,198,99,1,73
367,0.20,7,7,4,17,100
3117,0.18,62,62,31,17,100
9900,0.34,198,198,99,17,83
9900,0.14,198,198,99,5,69
9900,-0.06,198,198,99,17,110
9900,0.24,198,198,99,5,35
8533,1.55,171,171,85,1,1
9900,0.24,198,198,99,5,64
9900,0.04,198,198,99,10,35
4983,1.17,100,100,50,7,2
3017,1.28,60,60,30,6,4
9900,0.54,198,198,99,9,28
417,0.20,8,8,4,17,100
9900,0.14,198,198,99,8,37
566,0.20,11,11,6,17,100
4550,0.27,91,91,46,8,100
1267,1.19,25,25,13,2,9
3350,1.48,67,67,34,2,4
1917,0.29,38,38,19,6,100
1433,0.29,29,29,14,17,100
9900,0.24,198,198,99,5,35
1150,0.29,23,23,12,33,100
4367,1.47,87,87,44,2,3
400,0.20,8,8,4,50,100
8900,1.65,178,178,89,8,1
4766,0.37,95,95,48,4,100
2967,0.48,59,59,30,33,100
6717,1.16,134,134,67,6,2
1683,0.29,34,34,17,33,100
9900,0.24,198,198,99,4,35
3483,1.28,70,70,35,2,3
9900,0.34,198,198,99,17,83
1634,1.29,33,33,16,2,7
2783,0.18,56,56,28,1,100
183,0.00,4,4,2,17,100
800,0.30,16,16,8,17,100
167,1.20,3,3,2,9,66
317,0.10,6,6,3,33,100
9900,0.34,198,198,99,5,32
9900,0.04,198,198,99,3,73
9900,0.34,198,198,99,17,83
600,1.20,12,12,6,6,18
4133,1.38,83,83,41,9,3
9900,0.24,198,198,99,1,35
400,1.20,8,8,4,6,27
8583,1.65,172,172,86,2,2
234,1.20,5,5,2,8,47
450,0.20,9,9,5,50,100
616,0.10,12,12,6,67,100
850,0.19,17,17,9,50,100
6600,0.16,132,132,66,17,100
9200,0.14,184,184,92,2,100
5834,0.27,117,117,58,33,100
1250,0.19,25,25,13,17,100
9900,0.14,198,198,99,9,69
1800,0.29,36,36,18,33,100
9900,0.14,198,198,99,50,139
9900,0.04,198,198,99,5,35
9900,0.24,198,198,99,7,69
2233,0.19,45,45,22,9,100
8033,1.25,161,161,80,6,1
9900,0.24,198,198,99,10,64
9900,0.14,198,198,99,17,97
9900,0.34,198,198,99,7,60
6184,0.26,124,124,62,17,100
466,0.20,9,9,5,50,100
367,0.20,7,7,4,50,100
1750,1.39,35,35,18,4,7
333,0.10,7,7,3,33,100
9250,1.24,185,185,93,2,1
9900,0.14,198,198,99,2,69
467,0.10,9,9,5,5,100
9900,0.54,198,198,99,7,28
5767,0.37,115,115,58,1,100
766,1.20,15,15,8,10,14
6650,1.46,133,133,67,4,2
9900,0.14,198,198,99,6,37
9900,0.34,198,198,99,4,60
9900,0.24,198,198,99,2,35
9900,0.04,198,198,99,3,73
2650,1.18,53,53,27,6,4
684,0.10,14,14,7,7,100
9900,0.24,198,198,99,4,64
5466,1.67,109,109,55,5,2
9900,0.24,198,198,99,2,35
617,0.20,12,12,6,33,100
917,1.29,18,18,9,8,13
9900,0.44,198,198,99,1,56
6050,0.16,121,121,61,1,100
9900,0.04,198,198,99,7,35
500,0.10,10,10,5,8,100
7016,1.66,140,140,70,4,2
9900,0.34,198,198,99,5,60
9900,0.14,198,198,99,10,69
7717,1.15,154,154,77,9,1
9900,0.34,198,198,99,17,83
2267,1.39,45,45,23,1,5
9900,-0.06,198,198,99,17,110
366,0.20,7,7,4,17,100
567,0.30,11,11,6,33,100
2600,1.18,52,52,26,3,4
9900,0.04,198,198,99,50,149
9900,0.14,198,198,99,17,97
783,1.20,16,16,8,5,14
9900,0.04,198,198,99,9,35
8484,1.45,170,170,85,7,1
1000,0.39,20,20,10,4,100
9900,0.24,198,198,99,17,90
8516,1.15,170,170,85,8,1
750,0.20,15,15,8,50,100
250,0.10,5,5,3,33,100
917,0.19,18,18,9,50,100
9900,0.14,198,198,99,7,69
9900,0.14,198,198,99,33,119
6867,1.46,137,137,69,5,2
4550,1.17,91,91,46,10,2
9900,0.14,198,198,99,3,69
6200,0.36,124,124,62,3,100
3416,0.28,68,68,34,33,100
317,0.20,6,6,3,50,100
9900,0.24,198,198,99,2,35
9900,0.04,198,198,99,9,73
9900,0.24,198,198,99,2,35
833,0.20,17,17,8,50,100
634,0.20,13,13,6,50,100
283,0.20,6,6,3,17,100
9900,0.24,198,198,99,33,111
2050,0.19,41,41,21,8,100
2400,0.29,48,48,24,4,100
9900,0.34,198,198,99,8,60
9900,0.14,198,198,99,5,37
167,0.00,3,3,2,67,100
1850,1.29,37,37,19,9,6
9900,0.34,198,198,99,9,32
7433,1.56,149,149,74,5,2
6900,1.36,138,138,69,7,2
9900,0.14,198,198,99,2,37
9900,-0.06,198,198,99,33,139
3083,1.18,62,62,31,4,4
9900,0.34,198,198,99,17,83
9900,0.04,198,198,99,17,104
9900,0.14,198,198,99,33,119
9900,0.24,198,198,99,8,64
367,0.20,7,7,4,67,100
9900,0.34,198,198,99,7,32
9900,0.34,198,198,99,4,32
367,1.20,7,7,4,9,30
2333,1.19,47,47,23,2,5
9900,0.04,198,198,99,3,35
9900,0.34,198,198,99,10,64
1550,0.19,31,31,16,33,100
1267,0.29,25,25,13,33,100
1283,1.29,26,26,13,1,9
9900,0.24,198,198,99,6,64
7617,1.35,152,152,76,9,2
4150,1.48,83,83,42,1,3
9900,0.24,198,198,99,3,64
4100,1.28,82,82,41,7,3
3433,1.28,69,69,34,8,3
9900,0.34,198,198,99,10,32
9900,0.44,198,198,99,2,56
9900,0.24,198,198,99,1,35
5617,1.37,112,112,56,9,2
400,0.10,8,8,4,33,100
466,0.10,9,9,5,33,100
200,1.20,4,4,2,9,55
