Setp Count,Reward,Steps Time,Time to MaxSetp,Stress,Stress2,Stress3
467,0.20,9,9,5,50,100
916,1.19,18,18,9,7,12
9900,0.24,198,198,99,1,24
734,1.40,15,15,7,10,16
9900,0.14,198,198,99,8,14
700,0.20,14,14,7,50,100
383,0.30,8,8,4,17,100
9900,0.04,198,198,99,3,4
667,0.10,13,13,7,50,100
5550,1.17,111,111,56,6,2
500,0.20,10,10,5,8,100
9900,0.54,198,198,99,2,54
300,0.10,6,6,3,3,100
9900,0.14,198,198,99,9,14
3150,1.18,63,63,32,8,3
5833,1.16,117,117,58,8,2
9900,0.44,198,198,99,6,44
9900,0.04,198,198,99,5,4
517,0.30,10,10,5,33,100
8983,1.15,180,180,90,6,1
2633,1.18,53,53,26,2,4
9900,0.34,198,198,99,4,34
1484,0.09,30,30,15,8,100
9900,0.14,198,198,99,2,14
8733,1.25,175,175,87,3,1
9900,0.34,198,198,99,9,34
9900,-0.06,198,198,99,5,6
683,1.20,14,14,7,5,16
617,0.20,12,12,6,33,100
9900,0.24,198,198,99,17,24
9900,0.34,198,198,99,6,34
9900,0.44,198,198,99,6,44
5967,-0.04,119,119,60,3,100
9900,0.14,198,198,99,4,14
4716,0.27,94,94,47,17,100
200,0.10,4,4,2,67,100
9900,0.04,198,198,99,5,4
367,0.20,7,7,4,17,100
9800,0.24,196,196,98,4,100
283,0.10,6,6,3,33,100
8900,0.25,178,178,89,9,100
317,0.20,6,6,3,33,100
4250,0.27,85,85,43,9,100
517,1.20,10,10,5,8,21
5566,1.17,111,111,56,3,2
7884,1.15,158,158,79,8,1
3200,1.18,64,64,32,5,3
9900,-0.06,198,198,99,4,6
1516,1.29,30,30,15,7,8
234,0.00,5,5,2,83,100
250,0.20,5,5,3,33,100
466,0.20,9,9,5,17,100
9900,0.24,198,198,99,33,24
467,0.20,9,9,5,2,100
617,0.20,12,12,6,3,100
9900,0.04,198,198,99,6,4
9900,0.14,198,198,99,8,14
483,0.10,10,10,5,33,100
9900,0.14,198,198,99,33,14
1383,0.19,28,28,14,33,100
5984,1.36,120,120,60,2,2
9900,0.14,198,198,99,2,14
816,0.20,16,16,8,17,100
500,1.20,10,10,5,10,22
9900,0.44,198,198,99,4,44
9900,0.14,198,198,99,2,14
9900,0.14,198,198,99,9,14
2150,0.19,43,43,22,3,100
1634,1.29,33,33,16,7,7
9900,0.24,198,198,99,2,24
1083,1.29,22,22,11,6,11
1800,0.09,36,36,18,9,100
7700,0.35,154,154,77,4,100
1083,0.39,22,22,11,10,100
534,0.20,11,11,5,33,100
1050,0.39,21,21,11,17,100
600,0.20,12,12,6,17,100
9900,0.14,198,198,99,2,14
8966,0.05,179,179,90,2,100
9900,0.04,198,198,99,9,4
800,0.30,16,16,8,33,100
350,0.30,7,7,4,17,100
9900,0.24,198,198,99,4,24
9900,0.14,198,198,99,2,14
9900,0.14,198,198,99,5,14
184,0.10,4,4,2,83,100
1483,0.09,30,30,15,10,100
1833,0.09,37,37,18,9,100
417,0.00,8,8,4,50,100
767,0.20,15,15,8,33,100
216,0.10,4,4,2,67,100
9900,0.04,198,198,99,5,4
3300,0.08,66,66,33,2,100
3650,1.18,73,73,37,6,3
9900,0.34,198,198,99,17,34
9900,0.14,198,198,99,9,14
2517,0.18,50,50,25,17,100
1850,0.19,37,37,19,50,100
650,1.30,13,13,7,9,18
9900,0.24,198,198,99,33,24
9850,0.14,197,197,99,6,100
333,0.20,7,7,3,10,100
9900,0.14,198,198,99,10,14
9900,0.04,198,198,99,2,4
6600,0.26,132,132,66,1,100
9584,1.14,192,192,96,10,1
4400,0.07,88,88,44,17,100
233,0.10,5,5,2,33,100
600,0.40,12,12,6,17,100
267,0.10,5,5,3,50,100
9900,0.14,198,198,99,33,14
833,1.20,17,17,8,8,13
567,1.20,11,11,6,7,19
9900,0.14,198,198,99,17,14
9900,0.04,198,198,99,6,4
383,0.20,8,8,4,33,100
9717,0.14,194,194,97,1,100
466,0.10,9,9,5,33,100
850,1.19,17,17,9,2,13
234,0.10,5,5,2,8,100
250,0.20,5,5,3,17,100
9900,0.14,198,198,99,7,14
816,0.30,16,16,8,33,100
900,1.19,18,18,9,6,12
4700,0.37,94,94,47,17,100
950,0.19,19,19,10,8,100
8400,0.05,168,168,84,2,100
200,0.20,4,4,2,33,100
384,0.20,8,8,4,50,100
2466,1.39,49,49,25,5,5
334,0.20,7,7,3,6,100
9900,0.04,198,198,99,5,4
433,0.10,9,9,4,17,100
9900,0.04,198,198,99,7,4
617,0.10,12,12,6,17,100
516,1.20,10,10,5,4,21
9900,0.24,198,198,99,4,24
1067,0.19,21,21,11,33,100
283,0.20,6,6,3,1,100
2750,0.08,55,55,28,9,100
9900,0.04,198,198,99,9,4
550,0.30,11,11,6,33,100
617,0.10,12,12,6,5,100
9900,0.04,198,198,99,5,4
517,0.20,10,10,5,17,100
883,0.09,18,18,9,17,100
1217,0.49,24,24,12,8,100
1100,0.09,22,22,11,5,100
566,0.30,11,11,6,33,100
734,0.20,15,15,7,33,100
800,0.10,16,16,8,5,100
6616,1.26,132,132,66,7,2
9900,0.24,198,198,99,1,24
700,0.20,14,14,7,3,100
9900,0.14,198,198,99,1,14
534,0.20,11,11,5,50,100
666,0.30,13,13,7,33,100
5617,0.27,112,112,56,3,100
267,0.10,5,5,3,67,100
3083,1.18,62,62,31,7,4
283,0.10,6,6,3,17,100
500,1.20,10,10,5,9,22
9900,0.14,198,198,99,1,14
2534,0.18,51,51,25,9,100
533,0.20,11,11,5,50,100
1567,0.39,31,31,16,2,100
650,0.20,13,13,7,50,100
466,0.10,9,9,5,33,100
284,0.20,6,6,3,67,100
316,0.20,6,6,3,33,100
1800,0.09,36,36,18,33,100
9900,0.14,198,198,99,2,14
600,0.20,12,12,6,33,100
800,0.20,16,16,8,9,100
1067,0.39,21,21,11,17,100
850,0.29,17,17,9,33,100
7067,0.16,141,141,71,2,100
3900,1.18,78,78,39,8,3
983,0.29,20,20,10,2,100
5350,1.17,107,107,54,3,2
1983,1.39,40,40,20,5,6
284,0.10,6,6,3,67,100
8066,0.25,161,161,81,5,100
9367,0.04,187,187,94,1,100
233,0.20,5,5,2,3,100
9900,0.24,198,198,99,33,24
500,0.20,10,10,5,1,100
867,1.29,17,17,9,7,13
7100,0.36,142,142,71,7,100
6150,0.06,123,123,62,8,100
4217,1.27,84,84,42,2,3
283,0.20,6,6,3,17,100
1017,0.29,20,20,10,33,100
5550,0.27,111,111,56,9,100
966,0.09,19,19,10,17,100
434,0.20,9,9,4,50,100
333,0.20,7,7,3,50,100
9900,0.04,198,198,99,8,4
6550,0.06,131,131,66,6,100
667,0.30,13,13,7,1,100
3466,0.38,69,69,35,8,100
1534,0.19,31,31,15,3,100
450,1.20,9,9,5,1,24
9900,0.44,198,198,99,1,44
933,1.19,19,19,9,10,12
9900,0.14,198,198,99,5,14
9900,0.34,198,198,99,5,34
2067,0.19,41,41,21,5,100
666,0.20,13,13,7,33,100
2250,0.29,45,45,23,33,100
484,1.20,10,10,5,5,23
4433,1.27,89,89,44,10,3
567,0.10,11,11,6,17,100
9900,0.04,198,198,99,1,4
9900,0.44,198,198,99,8,44
1233,1.29,25,25,12,9,9
333,0.20,7,7,3,50,100
4450,1.47,89,89,45,1,3
867,0.19,17,17,9,7,100
9900,0.04,198,198,99,4,4
367,0.20,7,7,4,50,100
9900,0.14,198,198,99,1,14
716,0.20,14,14,7,33,100
950,-0.01,19,19,10,17,100
9900,0.04,198,198,99,17,4
1600,0.29,32,32,16,7,100
600,0.20,12,12,6,4,100
284,1.20,6,6,3,2,39
9900,0.14,198,198,99,33,14
8850,0.15,177,177,89,8,100
750,0.20,15,15,8,33,100
300,0.10,6,6,3,2,100
3533,0.28,71,71,35,8,100
4333,0.47,87,87,43,10,100
9900,-0.06,198,198,99,17,6
9900,0.24,198,198,99,2,24
567,0.30,11,11,6,17,100
9900,0.14,198,198,99,10,14
800,0.20,16,16,8,33,100
383,0.20,8,8,4,17,100
484,0.20,10,10,5,4,100
9900,0.14,198,198,99,1,14
900,0.29,18,18,9,17,100
4466,0.37,89,89,45,9,100
434,0.20,9,9,4,33,100
1083,0.29,22,22,11,10,100
9900,0.04,198,198,99,8,4
9900,0.24,198,198,99,4,24
9900,0.44,198,198,99,8,44
8500,1.25,170,170,85,7,1
9900,0.04,198,198,99,5,4
317,0.30,6,6,3,33,100
9300,1.14,186,186,93,9,1
9900,0.44,198,198,99,4,44
500,0.20,10,10,5,5,100
616,0.10,12,12,6,17,100
6450,1.26,129,129,65,4,2
9900,0.24,198,198,99,7,24
667,0.20,13,13,7,9,100
7167,1.36,143,143,72,2,2
8516,1.25,170,170,85,10,1
9900,0.04,198,198,99,6,4
600,0.20,12,12,6,50,100
400,0.30,8,8,4,17,100
9900,0.14,198,198,99,17,14
9900,0.14,198,198,99,6,14
1217,0.09,24,24,12,5,100
5433,0.37,109,109,54,5,100
9900,0.24,198,198,99,2,24
1734,0.39,35,35,17,17,100
566,0.00,11,11,6,50,100
1067,0.19,21,21,11,33,100
867,0.19,17,17,9,50,100
416,0.20,8,8,4,50,100
9900,0.14,198,198,99,9,14
3600,0.08,72,72,36,17,100
517,0.30,10,10,5,17,100
6167,-0.04,123,123,62,6,100
383,0.30,8,8,4,33,100
9900,0.04,198,198,99,33,4
9900,0.14,198,198,99,6,14
8433,0.35,169,169,84,17,100
2900,0.28,58,58,29,17,100
334,1.40,7,7,3,8,36
933,0.19,19,19,9,7,100
9900,0.04,198,198,99,3,4
9900,-0.06,198,198,99,67,6
517,0.20,10,10,5,33,100
9900,0.44,198,198,99,9,44
300,0.20,6,6,3,17,100
5850,1.56,117,117,59,10,2
4900,1.27,98,98,49,4,2
450,1.20,9,9,5,3,24
9900,0.34,198,198,99,17,34
9900,0.24,198,198,99,9,24
9900,0.44,198,198,99,7,44
9900,0.04,198,198,99,33,4
5350,1.27,107,107,54,6,2
9900,0.44,198,198,99,3,44
550,1.20,11,11,6,4,20
