Setp Count,Reward,Steps Time,Time to MaxSetp
9900,0.3406073,198,198
250,-0.0015,5,5
2333,0.386001,46.67188,46.67188
3567,1.2786,71.32813,71.32813
3000,0.3820021,60,60
833,1.295,16.67188,16.67188
2183,0.2869004,43.66406,43.66406
1284,0.2923002,25.66406,25.66406
6933,0.1583993,138.6719,138.6719
9900,0.140599,198,198
9900,0.3406058,198,198
9900,0.04059957,198,198
617,0.1962999,12.32813,12.32813
3966,1.476202,79.33594,79.33594
9900,0.04059912,198,198
4400,0.1735996,88,88
9900,0.04059957,198,198
1467,0.1911999,29.33594,29.33594
3600,0.2784016,72,72
367,-0.0022,7.328125,7.328125
9900,0.140599,198,198
2616,1.384301,52.33594,52.33594
2867,0.1827997,57.33594,57.33594
1467,0.2912002,29.32813,29.32813
9900,0.340607,198,198
9900,0.3406074,198,198
9900,0.2406051,198,198
1900,1.388601,38,38
9900,0.3406068,198,198
9900,0.140599,198,198
9900,0.1405992,198,198
650,0.2961001,13,13
650,0.09609996,13,13
800,0.1951999,16,16
4116,0.4753015,82.33594,82.33594
9384,1.443707,187.6641,187.6641
9900,0.04059907,198,198
5566,1.366604,111.3359,111.3359
617,0.1963,12.33594,12.33594
1883,0.1886999,37.66406,37.66406
967,-0.005799998,19.33594,19.33594
7317,1.256099,146.3281,146.3281
816,0.09509992,16.33594,16.33594
567,0.09659994,11.33594,11.33594
9183,0.3449065,183.6641,183.6641
434,0.1974,8.664063,8.664063
1183,0.3929003,23.67188,23.67188
1383,1.2917,27.66406,27.66406
2500,0.2850006,50,50
9334,0.1439991,186.6641,186.6641
816,-0.004899999,16.33594,16.33594
2750,1.483501,55,55
9900,0.140599,198,198
4300,1.474202,86,86
2317,0.08609995,46.33594,46.33594
9900,0.2406024,198,198
9900,0.2406037,198,198
9900,0.240601,198,198
2117,0.2873001,42.32813,42.32813
9900,0.2406057,198,198
3816,1.577102,76.33594,76.33594
967,1.2942,19.33594,19.33594
667,0.1959999,13.32813,13.32813
1016,1.2939,20.33594,20.33594
9900,0.140599,198,198
1000,0.2940003,20,20
9900,0.4406072,198,198
6334,0.262001,126.6641,126.6641
9900,0.140599,198,198
4550,1.372701,91,91
9900,0.3406072,198,198
1466,0.0911999,29.33594,29.33594
1384,0.3917004,27.66406,27.66406
3733,1.3776,74.67188,74.67188
1100,1.2934,22,22
7133,1.257199,142.6641,142.6641
1584,1.2905,31.66406,31.66406
383,0.1977,7.671875,7.671875
9900,0.2406049,198,198
9900,0.2406011,198,198
9900,0.4406073,198,198
583,1.2965,11.66406,11.66406
9900,0.140599,198,198
700,1.2958,14,14
1284,1.3923,25.66406,25.66406
350,1.2979,7,7
9900,0.140599,198,198
9900,0.140599,198,198
9900,0.3406029,198,198
9900,0.240599,198,198
2900,1.2826,58,58
9900,0.3406049,198,198
6166,0.3630024,123.3359,123.3359
6117,1.463303,122.3359,122.3359
900,0.2946001,18,18
917,0.1944999,18.32813,18.32813
333,0.09799998,6.671875,6.671875
1267,0.2924004,25.32813,25.32813
9900,0.1405992,198,198
9900,0.4406067,198,198
4950,1.2703,99,99
9900,0.4406072,198,198
8866,1.246799,177.3359,177.3359
784,0.1952999,15.66406,15.66406
9900,0.2406006,198,198
4483,1.2731,89.67188,89.67188
1783,1.2893,35.66406,35.66406
2550,1.2847,51,51
1617,0.09029985,32.33594,32.33594
9900,0.140599,198,198
7517,1.254899,150.3281,150.3281
9900,0.2406023,198,198
9900,0.04059903,198,198
9900,0.140599,198,198
7100,1.357405,142,142
4366,1.473803,87.33594,87.33594
3367,1.379802,67.33594,67.33594
9900,0.140599,198,198
9900,0.340607,198,198
9900,0.2406035,198,198
250,-0.0015,5,5
717,0.1956999,14.32813,14.32813
9900,0.340606,198,198
9900,0.3406069,198,198
9900,0.3406076,198,198
3450,1.4793,69,69
9900,0.3406066,198,198
9900,0.040599,198,198
3433,-0.02059997,68.67188,68.67188
350,0.2979001,7,7
850,0.4949003,17,17
6000,0.2640024,120,120
9900,0.4406072,198,198
1183,1.2929,23.66406,23.66406
8734,1.447603,174.6641,174.6641
783,0.1952999,15.67188,15.67188
1517,1.3909,30.32813,30.32813
1900,0.2885998,38,38
7683,1.253899,153.6719,153.6719
9900,0.2406034,198,198
9900,0.4406046,198,198
7883,1.252699,157.6641,157.6641
5667,1.566004,113.3359,113.3359
9900,0.040599,198,198
5033,1.2698,100.6641,100.6641
9900,0.2406009,198,198
500,0.197,10,10
9267,1.544407,185.3359,185.3359
9900,0.140599,198,198
9900,0.2406049,198,198
9900,0.140599,198,198
9900,0.3406047,198,198
9233,1.544606,184.6641,184.6641
9900,0.140599,198,198
1500,0.1909999,30,30
9750,0.2415057,195,195
7800,0.2532041,156,156
9900,0.2406037,198,198
4300,1.2742,86,86
634,0.09619994,12.66406,12.66406
9900,0.2406017,198,198
2950,0.08229971,59,59
366,1.2978,7.335938,7.335938
9900,0.3406053,198,198
9900,0.04059927,198,198
2100,0.1873999,42,42
1750,1.2895,35,35
9900,0.1405991,198,198
9900,0.140599,198,198
2867,1.2828,57.33594,57.33594
4533,0.4728034,90.66406,90.66406
3700,1.477802,74,74
1417,1.3915,28.33594,28.33594
2767,1.583401,55.32813,55.32813
3900,1.3766,78,78
1166,0.2930003,23.33594,23.33594
9900,0.04059902,198,198
9900,0.2406061,198,198
2700,0.2838,54,54
9900,0.04059903,198,198
650,0.1961,13,13
9900,0.2406036,198,198
5917,1.464501,118.3359,118.3359
1600,0.3904007,32,32
9900,0.3406074,198,198
7067,1.457605,141.3281,141.3281
9900,0.4406072,198,198
9900,0.3406072,198,198
9900,0.140599,198,198
9900,0.2406044,198,198
9900,0.2406057,198,198
9900,0.240603,198,198
3133,0.08119971,62.67188,62.67188
9900,0.1405991,198,198
367,0.1978,7.328125,7.328125
4950,1.570303,99,99
